Best L test valeu	Tempo total de execucao de cada geracao em segundos

0.0301401480748	104.059423


0.0301401480748	114.41058


0.0301401480748	107.506924


0.0301401480748	106.3294


0.0301401480748	111.963096


0.0301401480748	104.112595


0.0301401480748	110.741321


0.0301401480748	104.432373


0.0301401480748	105.108743


0.0301401480748	107.764522


0.0301401480748	113.881235


0.0301401480748	114.436407


0.0301401480748	116.406247


0.0301401480748	112.65129


0.0228864685047	109.730478


0.0228864685047	109.113308


0.0228864685047	107.667268


0.0228864685047	102.686427


0.0228864685047	113.555784


0.0228864685047	112.957945


0.0228864685047	108.633561


0.0228864685047	109.371081


0.0228864685047	111.455227


0.0228864685047	110.727241


0.0228864685047	114.367298


0.0228864685047	111.119354


0.0228864685047	105.189369


0.0228864685047	104.132974


0.0228864685047	116.201115


0.0228864685047	107.592775


0.0228864685047	106.716557


0.0228864685047	112.08514


0.0228864685047	111.891764


0.0228864685047	109.972268


0.0228864685047	111.618055


0.0228864685047	114.140335


0.0228864685047	114.710868


0.0228864685047	101.936483


0.0228864685047	110.924699


0.0228864685047	112.216028


0.0228864685047	115.636018


0.0228864685047	114.742019


0.0228864685047	114.83098


0.0228864685047	114.684096


0.0228864685047	109.728355


0.0228864685047	108.900721


0.0228864685047	109.983518


0.0228864685047	110.580629


0.0228864685047	106.589965


0.0228864685047	112.419673


0.0228864685047	109.325523


0.0228864685047	118.756442


0.0228864685047	111.572421


0.0228864685047	115.81185


0.0228864685047	109.964154


0.0228864685047	102.858664


0.0228864685047	114.917304


0.0228864685047	115.812651


0.0228864685047	106.559772


0.0228864685047	91.490809


0.0228864685047	91.244838


0.0228864685047	89.815891


0.0318156091422	82.044632


0.0318156091422	86.814462


0.0318156091422	81.752687







0.0265040950673	87.854916


0.0301401480748	80.193538


0.0301401480748	84.689012


0.0301401480748	91.832647







0.0228864685047	90.408666


0.0228864685047	82.466049


0.0228864685047	64.706274


0.0228864685047	53.850453







